gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000151012.14,46.1396620871797,3.78008976819055,0.642498330654049,5.88342348585171,4.0186592047378e-09,5.97207702686687e-07
ENSG00000055483.22,455.727859148996,1.41670018540387,0.241458772840501,5.86725497167874,4.43069071238831e-09,6.49032893783282e-07
ENSG00000105974.15,1411.37566260519,-1.09341726945001,0.188341297552569,-5.80550991024586,6.41704088421276e-09,9.26765313052361e-07
ENSG00000052802.15,553.083445497651,-1.33809651724826,0.2316684547669,-5.7759116086591,7.65375482262335e-09,1.07824345437579e-06
ENSG00000162298.21,540.372395571708,1.70632690827441,0.295446448991259,5.77541857111604,7.67620169391778e-09,1.07824345437579e-06
ENSG00000126787.15,320.414439518437,-1.54521526737453,0.267658879848803,-5.77307679180082,7.78369459000242e-09,1.07856762602547e-06
ENSG00000288534.1,54.2530580822841,-8.88130181930489,1.53925914284597,-5.76985484256018,7.93398449829403e-09,1.08473436060676e-06
ENSG00000011426.13,592.21479758081,-1.32282627642521,0.230639469632082,-5.73547224391122,9.72410167307147e-09,1.30457468302242e-06
ENSG00000100345.25,1115.38195219175,-1.11991705677038,0.195304275715994,-5.73421678898074,9.79639658598854e-09,1.30457468302242e-06
ENSG00000196517.15,61.3619409191023,3.09466539104173,0.541613506507285,5.71378917597231,1.10487868152818e-08,1.45249051287051e-06
ENSG00000136010.16,79.8731313191178,2.89252765239771,0.508005013471512,5.69389587837191,1.24172826354079e-08,1.61173184991738e-06
ENSG00000070540.15,237.317931124865,1.64139005098579,0.289460716605058,5.67051056266578,1.42372591244461e-08,1.82486068827588e-06
ENSG00000065911.14,699.29220004384,1.18520895037012,0.209427867671294,5.65927048558005,1.52017800449321e-08,1.92443274791029e-06
ENSG00000231372.8,48.7175343494039,-8.72791845787437,1.54542738078631,-5.6475759174356,1.62725983786296e-08,2.03486858261547e-06
ENSG00000223654.3,50.8447655120961,-8.78334042848624,1.55690311814041,-5.64154591647114,1.68530081970745e-08,2.08205718135906e-06
ENSG00000172380.8,907.839476193926,-1.28712183731821,0.228969922902593,-5.62135769188241,1.89462531894597e-08,2.31279619291333e-06
ENSG00000167767.15,76.2319659373344,-2.8831634828621,0.516800473581133,-5.57887159600187,2.42083854438868e-08,2.92038569813665e-06
ENSG00000104635.17,733.363726164461,1.2120407449232,0.219063427721496,5.53283018315642,3.15104513413046e-08,3.75707172155508e-06
ENSG00000071282.14,222.661263212077,-1.90627550531076,0.347923609794879,-5.4790058841785,4.27722140291043e-08,4.98393503016404e-06
ENSG00000137807.18,500.694026135957,-1.28000712070808,0.233584965484668,-5.47983521992596,4.25722134383973e-08,4.98393503016404e-06
